TrialID,Last Refreshed on,Public title,Scientific title,Acronym,Primary sponsor,Date registration,Date registration3,Export date,Source Register,web address,Recruitment Status,other records,Inclusion agemin,Inclusion agemax,Inclusion gender,Date enrollement,Target size,Study type,Study design,Phase,Countries,Contact Firstname,Contact Lastname,Contact Address,Contact Email,Contact Tel,Contact Affiliation,Inclusion Criteria,Exclusion Criteria,Condition,Intervention,Primary outcome,Secondary outcome,results date posted,results date completed,results url link,Retrospective flag,Bridging flag truefalse,Bridged type,results yes no
<br>
<br>          -  Severe depression or other psychiatric disorder
<br>
<br>          -  Any participant who is pregnant
<br>
<br>          -  Any contraindication to TMS (i.e., intracranial metal implants, shunts, ports,
<br>             pacemaker, baclofen pumps)
<br>
<br>          -  Any changes or addition of neuropsychiatric medications within 1 month of starting the
<br>             study or during course of the study (if applicable)
<br>
<br>          -  Any botulinum toxin (Botox, Myobloc) or phenol injection within the last 3 months
<br>             prior to the study or during the course of the study (if applicable)
<br>
<br>          -  Any upper extremity surgery within the last 6 months prior to the study or scheduled
<br>             during the course of the study (if applicable)
<br>      ;
<br>        Inclusion Criteria:
<br>
<br>          -  Age = 10 years; < 21 years
<br>
<br>          -  Hemiparesis
<br>
<br>          -  Manual Ability Classification System (MACS) level I through IV
<br>
<br>          -  Provision of written informed consent by the patient and/or guardian, including
<br>             understanding that insurance may be billed for the occupational therapy
<br>
<br>          -  Written assent form signed by participants younger than 18 years of age
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  Underlying degenerative or metabolic disorder or supervening medical illness
<br>
<br>          -  Severe depression or other psychiatric disorder
<br>
<br>          -  Any participant who is pregnant
<br>
<br>          -  Any contraindication to TMS (i.e., intracranial metal implants, shunts, ports,
<br>             pacemaker, baclofen pumps)
<br>
<br>          -  Any changes or addition of neuropsychiatric medications within 1 month of starting the
<br>             study or during course of the study (if applicable)
<br>
<br>          -  Any botulinum toxin (Botox, Myobloc) or phenol injection within the last 3 months
<br>             prior to the study or during the course of the study (if applicable)
<br>
<br>          -  Any upper extremity surgery within the last 6 months prior to the study or scheduled
<br>             during the course of the study (if applicable)
<br>      ",,Pediatric Stroke;Cerebral Palsy;Chronic Hemiparesis;Pediatric Stroke;Cerebral Palsy;Chronic Hemiparesis;Pediatric Stroke;Cerebral Palsy;Chronic Hemiparesis;Pediatric Stroke;Cerebral Palsy;Chronic Hemiparesis,Device: Repetitive Transcranial Magnetic Stimulation;Device: Sham Repetitive Transcranial Magnetic Stimulation;Other: Occupational Therapy;Device: Repetitive Transcranial Magnetic Stimulation;Device: Sham Repetitive Transcranial Magnetic Stimulation;Other: Occupational Therapy;Device: Repetitive Transcranial Magnetic Stimulation;Device: Sham Repetitive Transcranial Magnetic Stimulation;Other: Occupational Therapy;Device: Repetitive Transcranial Magnetic Stimulation;Device: Sham Repetitive Transcranial Magnetic Stimulation;Other: Occupational Therapy,"Change in the ""Melbourne Assessment of Unilateral Upper Limb Function"";Change in the ""Melbourne Assessment of Unilateral Upper Limb Function"";Change in the ""Melbourne Assessment of Unilateral Upper Limb Function""",,03/08/2015,,https://clinicaltrials.gov/ct2/show/results/NCT02057276,No,FALSE,          ,Yes

JPRN-UMIN000010539,17-Oct-23,Low frequency repetitive transcranial magnetic stimulation in the treatment of svere Tourette&#39;s syndrome,Low frequency repetitive transcranial magnetic stimulation in the treatment of svere Tourette&#39;s syndrome - rTMS therapy for Tourette&#39;s syndrome                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,,Hokkaido University Hospital,01/05/2013,20130501,03/03/2024 21:37:18,JPRN,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000012322,Not Recruiting,No,15years-old,Not applicable,Male and Female,01/05/2013,10,Interventional,Single arm Non-randomized,Not applicable,Japan,Hideaki,Shiraishi,"North 15, West 7, Kita-ku, Sapporo, Japan",siraisi@med.hokudai.ac.jp,011-706-5954,Hokkaido University Graduate School of Medicine Department of Pediatrics,Inclusion criteria: ,Exclusion criteria: Patients with psychiatric disease  Patients with intracranial magnetic particles  Patients with cardiac pacemaker or vagas nerve stimulation  Patients with epilepsy  Pregnant patients  Patients with acoustic duct,Tourette&#39;s syndrome,low frequency transcranial magnetic stimulation,Yale Global Tic Severity Scale (YGTSS),Hamilton Depression Rating Scale  Hamilton Anxiety Rating Scale  Social-Adaptation Self-evaluation Scale,,31/03/2019,,Yes,FALSE,          ,

NCT01823237,28-Aug-23,Effect of Increasing Motor Cortex Inhibition on Task Specific Dystonia,Effect of Increasing Motor Cortex Inhibition on Task Specific Dystonia,,Emory University,19/03/2013,20130319,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/ct2/show/NCT01823237,Not recruiting,No,18 Years,80 Years,All,01/02/2013,15,Interventional,"Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Diagnostic. Masking: Double (Participant, Outcomes Assessor). ",N/A,United States, ,"Cathrin Buetefisch, MD, PhD",,,,Emory University,"
<br>        Inclusion Criteria:
<br>
<br>          -  If you are treated with Botulinum toxin, the testing should be done at least 3 months
<br>             after your last Botulinum toxin injections.
<br>
<br>          -  Adult patients with task-specific dystonia strictly confined to one hand since the
<br>             onset of symptoms
<br>
<br>          -  No dystonic movements at rest
<br>
<br>          -  Normal MRI scan of the brain as per clinical record
<br>
<br>          -  No intake of CNS active drugs that may interfere with the study
<br>
<br>          -  No contraindication for TMS
<br>
<br>          -  Ability to perform the selective task
<br>
<br>          -  No other neurological disease that may interfere with the study
<br>
<br>          -  Ability to give informed consent
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  You have a history of migraines
<br>
<br>          -  You have a diagnosed seizure disorder
<br>
<br>          -  You take any Central Nervous System CNS active drugs, such as benzodiazepines,
<br>             Lorazepam, Baclofen, SSRI's and other anti-depressants, etc. that may interfere with
<br>             the response to TMS.
<br>
<br>          -  You have any clips or implants in your head
<br>
<br>          -  You have a pacemaker
<br>      ",,Dystonia,Device: Transcranial Magnetic Stimulation,Efficacy of TMS on task-specific focal hand dystonia,,,,,No,FALSE,          ,

JPRN-UMIN000010062,17-Oct-23,Improvement of brain functional connectivity at resting-state with repetitive transcranial magnetic stimulation.,Improvement of brain functional connectivity at resting-state with repetitive transcranial magnetic stimulation. - Improvement of brain functional connectivity at resting-state with repetitive transcranial magnetic stimulation.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,,"Shimane University, Department of Neurology",28/02/2013,20130228,03/03/2024 21:37:18,JPRN,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000011783,Not Recruiting,No,40years-old,90years-old,Male and Female,01/02/2013,40,Interventional,Single arm Non-randomized,Not selected,Japan,,Keiichi Onoda,"89-1, Enyacho, Izumo, Shimane",onodak1@med.shimane-u.ac.jp,0853-20-2198,Shimane University Department of Neurology,Inclusion criteria: ,Exclusion criteria: Patients who had metal in their body.,"Parkinson disease, multiple system atrophy",rTMS,functional connectivity of resting-state functional MRI,,,,,No,FALSE,          ,

NCT01792336,12-Dec-20,Transcranial Magnetic Stimulation for Focal Hand Dystonia,Gamma Frequency Transcranial Magnetic Stimulation in Dystonia,,National Institute of Neurological Disorders and Stroke (NINDS),13/02/2013,20130213,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT01792336,Not recruiting,No,18 Years,70 Years,All,13/02/2013,30,Observational,,,United States, ,"Mark Hallett, M.D.",,,,National Institute of Neurological Disorders and Stroke (NINDS),"
<br>        -  INCLUSION CRITERIA:
<br>
<br>          -  Confirmed diagnosis of focal hand dystonia (patients only).
<br>
<br>          -  Between age 18 and 70 years.
<br>
<br>          -  Able to give informed consent
<br>
<br>          -  Right handed
<br>
<br>          -  Agrees to not drink caffeine or alcohol for 48 hours before study session.
<br>
<br>          -  No open scalp wounds or scalp infections.
<br>
<br>        EXCLUSION CRITERIA:
<br>
<br>          -  Has used illegal drugs within the past 6 months based on history, including but not
<br>             limited to marijuana, cocaine, methamphetamine, etc. The intent is to exclude those
<br>             with drug use that may affect study results. Participants who appear to be intoxicated
<br>             at the time of testing will be rescheduled.
<br>
<br>          -  Has more than 7 alcoholic drinks a week in the case of a woman and 14 alcoholic drinks
<br>             a week in the case of a man.
<br>
<br>          -  Abnormal findings on neurologic exam (other than dystonia in patient group)
<br>
<br>          -  Has had a brain tumor, a stroke, traumatic brain injury, epilepsy or a history of
<br>             seizures.
<br>
<br>          -  Has major depression or any major mental disorders (axis I disorders)
<br>
<br>          -  Has a neurologic disorder other than dystonia
<br>
<br>          -  Has had a head injury where there was a loss of consciousness for more than a few
<br>             seconds.
<br>
<br>          -  Has a pacemaker, intracardiac lines, implanted pumps or stimulators, or has metal
<br>             objects inside the eye or skull. Dental fillings and dental braces are allowed.
<br>
<br>          -  Has known hearing loss.
<br>
<br>          -  Pregnancy
<br>
<br>          -  Taking any medication that acts as a central nervous system stimulant or that is known
<br>             to lower seizure threshold, including, imipramine, amitriptyline, doxepine,
<br>             nortriptyline, maprotiline, chlorpromazine, clozapine, foscarnet, ganciclovir,
<br>             ritonavir, amphetamines, cocaine, (MDMA, ecstasy), phencyclidine (PCP, angel s dust),
<br>             ketamine, gamma-hydroxybutyrate (GHB), alcohol, theophylline, mianserin, fluoxetine,
<br>             fluvoxamine, paroxetine, sertraline, citalopram, reboxetine, venlafaxine, duloxetine,
<br>             bupropion, mirtazapine, fluphenazine, pimozide, haloperidol, olanzapine, quetiapine,
<br>             aripiprazole, ziprasidone, risperidone, chloroquine, mefloquine, imipenem, penicillin,
<br>             ampicillin, cephalosporins, metronidazole, isoniazid, levofloxacin, cyclosporin,
<br>             chlorambucil, vincristine, methotrexate, cytosine arabinoside, BCNU, lithium,
<br>             anticholinergics, antihistamines, and sympathomimetics.
<br>
<br>          -  Has excessive daytime sleepiness as indicated by a score of 10 or higher on the
<br>             Epworth Sleepiness Scale.
<br>      ",,Dystonia,,Motor evoked potential following TMS conditioning versus the baseline MEP amplitude in dystonia patients and healthy subjects.,,,,,Yes,FALSE,          ,

ACTRN12612001182886,13-Jan-20,A clinical trial of non-invasive stimulation to the cerebellum for cervical dystonia,A clinical trial of non-invasive stimulation to the cerebellum for cervical dystonia to assess symptoms and the impact on a person's life                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,,Flinders University,07/11/2012,20121107,03/03/2024 21:37:18,ANZCTR,https://anzctr.org.au/ACTRN12612001182886.aspx,Not Recruiting,No,18 Years,90 Years,Both males and females,10/01/2013,40,Interventional,Purpose: Treatment; Allocation: Randomised controlled trial; Masking: Blinded (masking used);Assignment: Parallel;Type of endpoint: Efficacy;,Not Applicable,Australia,,,,,,,"Inclusion criteria: Diagnosis of cervical dystonia by a neurologist
<br>No botulinum toxin injections in last 10 weeks
<br>Over 18 years of age
<br>No contraindiations to Transcranial Magnetic Stimulation (TMS) or theta-burst stimulation (TBS)","Exclusion criteria: Contraindications to TMS
<br>Epilepsy
<br>Neurological or musculoskeletal conditions affecting the neck",Cervical Dystonia; <br>Cervical Dystonia;Neurological - Other neurological disorders,"The intervention is theta-burst stimulation. This is a form of repetitive transcranial magnetic stimulation (TMS) delivered in a patterned style that can increase or decrease excitability of brain tissue. Theta-burst stimulation will be delivered at a low intensity (80% of active motor threshold of target muscles). 600 pulses are delivered in an intermittent pattern, taking about 3 minutes. The stimulation will be delivered to each cerebellar hemisphere, with a 2 minute break between sides. The intervention will take place every working day for 10 days.",Toronto Western Spasmodic Tortocollis Scale. This is a validated scale to assess symptoms of cervical dystonia and the impact on a persons life[End of intervention period<br>4 weeks after end of intervention period<br>12 weeks after end of intervention period],"Cervical Dystonia Quality of Life Questionaire (CDQ-24). This is a qualtify of life questioniare validated for use in people with cervical dystonia, to assess the impact of the disorder on a persons life.[End of intervention period
<br>4 weeks after end of intervention period
<br>12 weeks after end of intervention period];TMS measurements.
<br>TMS will be used to assess excitability of corticomotor neurons and output pathways to the cervical muscles. The measures will be motor-evoked potentials (MEPS), cerebellar brain inhibition (CBI) and short afferent inhibition (SAI).[Mid intervention
<br>End of intervention period
<br>4 weeks after end of intervention period];Grooved pegboard task.
<br>This task will assess manual dexterity. It involves placing pegs into holes that have grooves in different directions meaning pegs must be manipulated into the correct position.[Mid intervention
<br>End of intervention period
<br>4 weeks after end of intervention period];Cervical Range of Motion.
<br>This will be assessed using a goniometric device placed on the head (CROM3).[Mid intervention
<br>End of intervention period
<br>4 weeks after end of intervention period]",,,,Yes,FALSE,          ,

ACTRN12612001173886,13-Jan-20,Repetitive Transcranial Magnetic Stimulation in the treatment of Huntington’s Chorea,"For patients with Huntington’s Disease, can repetitive Transcranial Magnetic Stimulation (rTMS) in comparison with sham rTMS, reduce choreic movements.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",,North Metropolitan Area Health Service,06/11/2012,20121106,03/03/2024 21:37:18,ANZCTR,https://anzctr.org.au/ACTRN12612001173886.aspx,Not Recruiting,No,18 Years,65 Years,Both males and females,01/02/2013,60,Interventional,Purpose: Treatment; Allocation: Randomised controlled trial; Masking: Blinded (masking used);Assignment: Crossover;Type of endpoint: Efficacy;,Not Applicable,Australia,,,,,,,"Inclusion criteria: Patients who attended that Huntington’s Study Group (HSG) at the Neurosciences Unit, Graylands Hospital, who have choreic movements, and for whom the movements are especially intrusive or poorly controlled, will be offered the option of the rTMS trial.","Exclusion criteria: Children.
<br>Pregnancy.
<br>History of epilepsy.
<br>Metal implants in the head.
<br>Pacemaker",Huntington's disease; <br>Huntington's disease;Neurological - Neurodegenerative diseases;Human Genetics and Inherited Disorders - Other human genetics and inherited disorders,"Repetitive Transcranial Magnetic Stimulation (rTMS).<br>	Both active treatments are applied to the presumed site of motor cortex origin of the hand muscles, regardless of the actual chorea. A total of 900 pulses are delivered at 1Hz (15 minutes). Intensity is set at 100% of magnetic threshold. A MagStim Rapid magnetic stimulator (Magstim, Whitland, UK), connected with a figure-of-eight coil with a diameter of 70mm, will be used to deliver stimuli with the coil handle pointing posteriorly and 45degrees below the coronal plane.<br>	Prior to the commencement of the treatment course, resting motor threshold is measured with single-pulse TMS applied to the motor cortex. The resting motor threshold was measured as the minimal stimulator intensity producing a visible peripheral motor evoked potential response by inspection. <br>     Session by session comparison wherein the stimulus is varied daily (common in rTMS with chorea research), over 10 days (2 week). Washout between active and sham TMS is overnight, or over a weekend if a week based change.",Reduction in choreic movements. The UHDRS chorea severity scale.[Before and after each rTMS session.];Global Huntington's severity. General measures for each patient will be made with the Unified Huntington's Disease Rating Scale (UHDRS).[Baseline and Final (after 2 week periods)],"Cortical excitability will be measured using a varying number of standard techniques depending on the patient's comfort. 
<br>The motor evoked potentials (MEP) threshold curves using MEP amplitude at the Abductor Pollicus Brevis muscle, short-interval cortical inhibition (SICI), long-interval cortical inhibition (LICI), interacortical facilitation and inhibition (IFI), intercortical facilitation and inhibition (IHI, IHF), and silent period have all been used as measures of excitability, but impose varying demands on the patient.[Before and after each rTMS session.]",,,,Yes,FALSE,          ,

NCT01738581,12-Dec-20,rTMS and Retraining in Focal Hand Dystonia,Effectiveness of rTMS and Retraining in the Treatment of Focal Hand Dystonia,DSS,University of Minnesota,18/09/2012,20120918,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT01738581,Not recruiting,No,18 Years,75 Years,All,01/11/2011,9,Interventional,Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Treatment. Masking: Single (Outcomes Assessor). ,Phase 1/Phase 2,United States, ,"Teresa J Kimberley, PhD, PT",,,,"University of Minnesota, Program in Physical Therapy","
<br>        Inclusion Criteria:
<br>
<br>          -  Greater than 18 years of age
<br>
<br>          -  Symptoms of focal hand dystonia or writer's cramp
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  History of seizure or other neurologic disorder
<br>      ",,Focal Dystonia,Device: Repetitive Transcranial Magnetic Stimulation;Behavioral: Sensorimotor Retraining;Behavioral: Non-specific Therapy,Change From Baseline in Global Rating of Change at Posttest (Day 5),Change From Baseline in Arm Dystonia Disability Scale at Posttest (Day 5);Change From Baseline in Sensation at Posttest (Day 5);Change From Baseline in Cortical Silent Period at Posttest (Day 5);Change From Baseline for Pressure During Hand Writing at Posttest (Day 5);Change From Baseline for Physician Rated Impairment at Posttest (Day 5);Change From Baseline in Physical Function at Posttest (Day 5),28/06/2016,,https://clinicaltrials.gov/ct2/show/results/NCT01738581,No,FALSE,          ,Yes

NCT01671527,20-Jun-16,Insights Into Deep Brain Stimulation (DBS) for Cervical Dystonia,Pathophysiological Insights Into STN DBS for Primary Cervical Dystonia,,University of Florida,20/08/2012,20120820,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT01671527,Not recruiting,No,18 Years,80 Years,Both,01/08/2012,29,Observational,"Observational Model: Case Control, Time Perspective: Prospective",N/A,United States, ,"Aparna Wagle Shukla, MD",,,,University of Florida,"
<br>        Inclusion criteria FOR ALL:
<br>
<br>          -  Between the ages of 18-80 years
<br>
<br>        Inclusion criteria FOR CERVICAL DYSTONIA SUBJECTS ONLY:
<br>
<br>          -  Diagnosis confirming primary (or predominantly primary) cervical dystonia
<br>
<br>          -  Currently treated with medications and (in view of the treating neurologist) has not
<br>             responded well and is deemed a candidate for DBS surgery; enrolled in the evaluation
<br>             process for DBS surgery, or
<br>
<br>          -  DBS surgery within the last 3 months, or
<br>
<br>          -  DBS surgery 6 months or more prior, or
<br>
<br>          -  Ineligible or not planning to undergo DBS surgery (dystonia control cohort only)
<br>
<br>        Exclusion Criteria FOR ALL:
<br>
<br>          -  Implanted pacemaker, medication pump, vagal stimulator, TENS unit or
<br>             ventriculoperitoneal shunt
<br>
<br>          -  Family or personal history of medication refractory epilepsy
<br>
<br>          -  Pregnancy
<br>      ",,Cervical Dystonia,Procedure: Transcranial magnetic stimulation (TMS),The body's response to transcranial magnetic stimulation (TMS),Clinical assessment of dystonia severity,,,,No,FALSE,          ,

NCT01884064,19-Oct-17,Repetitive Transcranial Magnetic Stimulation for the Treatment of Focal Hand Dystonia,Multiple Sessions of Low-frequency Repetitive Transcranial Magnetic Stimulation in Focal Hand Dystonia: Clinical and Physiological Effects,,University of Minnesota - Clinical and Translational Science Institute,20/06/2012,20120620,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT01884064,Not recruiting,No,21 Years,75 Years,All,01/07/2008,17,Interventional,,Phase 1,United States;United States;United States;United States, ; ; ; ,"Teresa J Kimberley, PhD, PT;Teresa J Kimberley, PhD, PT;Teresa J Kimberley, PhD, PT;Teresa J Kimberley, PhD, PT",,;;;,;;;,University of Minnesota - Clinical and Translational Science Institute;University of Minnesota - Clinical and Translational Science Institute;University of Minnesota - Clinical and Translational Science Institute;University of Minnesota - Clinical and Translational Science Institute,"
<br>        Inclusion Criteria:
<br>
<br>          -  Task specific Focal Hand Dystonia
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  any neurologic condition other than FHD
<br>
<br>          -  medication for dystonia
<br>
<br>          -  botulinum toxin within the past three months
<br>
<br>          -  seizure history
<br>
<br>          -  pregnancy
<br>
<br>          -  implanted medical devices
<br>      ;
<br>        Inclusion Criteria:
<br>
<br>          -  Task specific Focal Hand Dystonia
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  any neurologic condition other than FHD
<br>
<br>          -  medication for dystonia
<br>
<br>          -  botulinum toxin within the past three months
<br>
<br>          -  seizure history
<br>
<br>          -  pregnancy
<br>
<br>          -  implanted medical devices
<br>      ;
<br>        Inclusion Criteria:
<br>
<br>          -  Task specific Focal Hand Dystonia
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  any neurologic condition other than FHD
<br>
<br>          -  medication for dystonia
<br>
<br>          -  botulinum toxin within the past three months
<br>
<br>          -  seizure history
<br>
<br>          -  pregnancy
<br>
<br>          -  implanted medical devices
<br>      ;
<br>        Inclusion Criteria:
<br>
<br>          -  Task specific Focal Hand Dystonia
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  any neurologic condition other than FHD
<br>
<br>          -  medication for dystonia
<br>
<br>          -  botulinum toxin within the past three months
<br>
<br>          -  seizure history
<br>
<br>          -  pregnancy
<br>
<br>          -  implanted medical devices
<br>      ",,"Dystonia, Focal, Task-specific;Dystonia, Focal, Task-specific;Dystonia, Focal, Task-specific;Dystonia, Focal, Task-specific",Device: rTMS;Device: Sham rTMS;Device: rTMS;Device: Sham rTMS;Device: rTMS;Device: Sham rTMS;Device: rTMS;Device: Sham rTMS,Cortical Silent Period;Cortical Silent Period,,02/11/2015,,https://clinicaltrials.gov/ct2/show/results/NCT01884064,No,FALSE,          ,Yes

ACTRN12612000119897,13-Jan-20,Transcranial Magnetic Stimulation in Progressive Supranuclear Palsy diagnosis: a longitudinal study.,Transcranial Magnetic Stimulation in Progressive Supranuclear Palsy diagnosis: a longitudinal study.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,,A/Prof David Williams,24/01/2012,20120124,03/03/2024 21:37:18,ANZCTR,https://anzctr.org.au/ACTRN12612000119897.aspx,Recruiting,No,40 Years,No limit,Both males and females,03/05/2012,65,Observational,Purpose: Natural history;Duration: Longitudinal;Selection: Defined population;Timing: Prospective;,Not Applicable,Australia,,,,,,,"Inclusion criteria: Four groups to be recruited:
<br>1. 20 People with Progressive Supranuclear Palsy as defined by National Institute of Neurological Diseases and Stroke criteria
<br>2. 10 People with ""probable"" or ""possible"" Multiple System Atrophy according to published consensus criteria
<br>3. 10 People with Parkinson's Disease according to Queens Square Brain Bank criteria
<br>4. 10 normal controls","Exclusion criteria: 1.People with epilepsy
<br>2.People with intracranial metal whith may increase the risk of seizures or injury due to Transcranial Magnetic Stimulation
<br>3. People not able to complete clinical rating scales including cognitive assessment at baseline
<br>4. Patients deemed not cabable of consenting to involvement in the study and for whom an appropriate person responsible is not available to participate in the consenting process",PROGRESSIVE SUPRANUCLEAR PALSY;MULTIPLE SYSTEM ATROPHY;PARKINSON'S DISEASE; <br>PROGRESSIVE SUPRANUCLEAR PALSY <br>MULTIPLE SYSTEM ATROPHY <br>PARKINSON'S DISEASE;Neurological - Neurodegenerative diseases;Neurological - Parkinson's disease,"Transcranial Magnetic Stimulation (TMS)<br>TMS will be performed on each participant at each 6 month reveiw period. This will include measures of intracortical inhibition and facilitation, resting motor thresholds and motor evoked potentials before and after theta burst stimulation. The TMS protocol is expected to take 2-3 hours each session, and will be conducted on 5 occasions for each participant, separated by 6 months each time, for a total study duration of 2 years.",1. Do measured responses in short interval cortical inhibition to theta burst stimulation correlate with clinical features as measured by physical and cognitive rating scales in Progressive Supranuclear Palsy.[Measured 6 monthly for 2 years],"2. Do Transcranial Magnetic Stimulation parameters distinguish between parkinsonian syndromes, ie. Progressive Supranuclear Palsy, Multiple System Atrophy and Parkinson's Disease.[Measured 6 monthly for 2 years]",,,,Yes,FALSE,          ,

NL-OMON34399,28-Feb-24,Surround inhibition in dystonia; a TMS study in patients with writers cramp.,Surround inhibition in dystonia; a TMS study in patients with writers cramp. - Surround inhibition in dystonia.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,,Universitair Medisch Centrum Sint Radboud,21/01/2011,20110121,03/03/2024 21:37:18,NL-OMON,https://onderzoekmetmensen.nl/en/trial/34399,Not Recruiting,No,18,64,,26/05/2011,30,Observational non invasive,"Non-randomized controlled trial, Open (masking not used), Active, Other, Basic science",,The Netherlands,,,Reinier Postlaan 4 ,,,Universitair Medisch Centrum Sint Radboud,"Inclusion criteria: <p>15 patients with writerscramp, a primary focal dystonia <br>15 healthy controls <br>Informed consent <br>Age 18 years or older</p>
<br>","Exclusion criteria: <p>Contraindications for Transcranial Magnetic Stimulation (epilepsy) <br>Previous neurosurgery or implanted neurostimulator</p>
<br>", <br>abnormal movement due to cocontractions of antagonist and agaonist muscles <br>dystonia;10028037;abnormal movement due to cocontractions of antagonist and agaonist muscles;dystonia,<p></p><br>;Dystonia;Premotor cortex;Surround inhibition;Transcranial Magnetic Stimulation,<p>Surround inhibition<br /><br>Writing test<br /><br>Cortical excitability profile motor cortex</p><br>,"<p>n.v.t.</p>
<br>",,,,Yes,FALSE,          ,

NCT01272154,19-Feb-15,Cerebellum and Cortical Plasticity: the Case of Dystonia,Cerebellum and Cortical Plasticity: the Case of Dystonia,CERDYS,"Institut National de la Santé Et de la Recherche Médicale, France",05/01/2011,20110105,03/03/2024 21:37:18,ClinicalTrials.gov,http://clinicaltrials.gov/show/NCT01272154,Recruiting,No,18 Years,65 Years,Both,01/01/2011,120,Interventional,"Allocation: Randomized, Intervention Model: Crossover Assignment, Masking: Single Blind (Subject), Primary Purpose: Basic Science",N/A,France, ; ; ; ; ,"Emmanuel Roze, MD, PhD;Asha Kishore, MD;Margherita Russo, MD;Emmanuel Roze, MD, PhD;Emmanuel Roze, MD",,;;;emmanuel.roze@psl.aphp.fr;emmanuel.roze@psl.aphp.fr,;;;+331 42 16 15 48;+331 42 16 15 48,"Institut National de la Santé Et de la Recherche Médicale, France;Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST);Policlinico G . Martino;","
<br>        Inclusion criteria
<br>
<br>        All subjects
<br>
<br>          -  Age >18 years and < 70 years
<br>
<br>          -  Normal physical and neurological examination, except for dystonia (when present)
<br>
<br>          -  No treatment with botulinum toxin during the last three months
<br>
<br>          -  No treatment altering the cortical excitability
<br>
<br>          -  Agreement to use a medically acceptable method of contraception throughout the study
<br>             for female of childbearing potential
<br>
<br>        Primary focal dystonia group
<br>
<br>          -  Patients with cervical and/or upper limb dystonia
<br>
<br>          -  No cause of secondary dystonia
<br>
<br>        Secondary dystonia group
<br>
<br>        • Cervical dystonia and/or upper limb dystonia History of perinatal anoxia
<br>
<br>        Exclusion criteria
<br>
<br>          -  MMS = 24/30
<br>
<br>          -  Current neurological or psychiatric illness other than dystonia.
<br>
<br>          -  Individual who is on medication which is known to lower seizure threshold (see lists
<br>             above), or who has a pacemaker, an implanted medical pump, a metal plate, a metal
<br>             plate or metal object in the skull or eye (for example after brain surgery) will be
<br>             excluded
<br>
<br>          -  Uncontrollable medical problems not related to dystonia such as; cardiopulmonary
<br>             disease, severe rheumatoid arthritis, active joint deformity of arthritic origin,
<br>             active cancer, or renal disease
<br>
<br>          -  Previous history of seizure(s) or current active epilepsy
<br>
<br>          -  Pregnancy, breast feeding women and women who are of childbearing age and not
<br>             practicing adequate birth control.
<br>
<br>          -  Patients legally protected
<br>
<br>          -  Patients who are not enrolled at social security
