TrialID,"Last Refreshed on","Public title","Scientific title",Acronym,"Primary sponsor","Date registration","Date registration3","Export date","Source Register","web address","Recruitment Status","other records","Inclusion agemin","Inclusion agemax","Inclusion gender","Date enrollement","Target size","Study type","Study design",Phase,Countries,"Contact Firstname","Contact Lastname","Contact Address","Contact Email","Contact Tel","Contact Affiliation","Inclusion Criteria","Exclusion Criteria",Condition,Intervention,"Primary outcome","Secondary outcome","results date posted","results date completed","results url link","Retrospective flag","Bridging flag truefalse","Bridged type","results yes no"
NCT06232629,"12 February 2024","Towards Noninvasive DBS of the Basal Ganglia in Parkinson's Disease Using TUS","Towards Noninvasive Deep Brain Stimulation of the Basal Ganglia in Parkinson's Disease Using Low-intensity Transcranial Ultrasound Stimulation",,"University Health Network, Toronto",26/12/2023,"  20231226","03/03/2024 20:40:04",ClinicalTrials.gov,https://clinicaltrials.gov/ct2/show/NCT06232629,"Not recruiting",No,"18 Years",N/A,All,01/08/2023,10,Interventional,"Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Basic Science. Masking: Double (Participant, Outcomes Assessor). ",N/A,Canada," ","Robert Chen, MBBS",,,,"University Health Network, Toronto","
<br>      ",,"Tremor;Essential Tremor","Device: ExAblate Transcranial System","Accuracy of Thalamotomy lesion",,,,,No,False,"          ",
JPRN-UMIN000010714,"17 October 2023","A Pivotal Study to Evaluate the Effectiveness and Safety of ExAblate Transcranial MRgFUS Thalamotomy Treatment of Medication Refractory Essential Tremor Subjects","A Pivotal Study to Evaluate the Effectiveness and Safety of ExAblate Transcranial MRgFUS Thalamotomy Treatment of Medication Refractory Essential Tremor Subjects - Treatment of essential tremor with focused ultrasound                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ",,"Tokyo Women&#39;s Medical University   Shin-yurigaoka General Hospital",01/06/2013,"  20130601","03/03/2024 20:40:04",JPRN,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000012520,"Not Recruiting",No,22years-old,"Not applicable","Male and Female",01/08/2013,10,Interventional,"Cross-over Randomized","Not selected","Japan,Asia(except Japan),North America,Europe",,"Takaomi Taira","8-1 Kawada, Shinjuku, Tokyo 1628666, Japan",ttaira@nij.twmu.ac.jp,03-3353-8111,"Tokyo Womnes&#39;s Medical University Department of Neurosurgery","Inclusion criteria: ","Exclusion criteria: Unstable cardiac status  Severe hypertension (diastolic BP &gt; 100 on medication)  Standard contraindications for MR imaging  Severely impaired renal function  History of abnormal bleeding and/or coagulopathy  History of intracranial hemorrhage  Infectioous or immunocompromise state   Individuals who are not able or willing to tolerate the required prolonged stationary supine position during treatment  Presence of any other neurodegenerative disease or Parkinsonism  Presence of significant cognitive impairment as determined with a score &amp;#8804; 24 on the Mini Mental Status Examination","Essential tremor","Focused ultrasound treatment<br>Sham treatment","Tremor improvement and evaluation of advers effect 12 months after treatment",,,,,Yes,False,"          ",
NCT01827904,"19 April 2022","ExAblate Transcranial MR Guided Focused Ultrasound for the Treatment of Essential Tremors","A Pivotal Study to Evaluate the Effectiveness and Safety of ExAblate Transcranial MRgFUS Thalamotomy Treatment of Medication Refractory Essential Tremor Subjects",,InSightec,27/03/2013,"  20130327","03/03/2024 20:40:04",ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT01827904,"Not recruiting",No,"22 Years",N/A,All,01/05/2013,72,Interventional,"Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Treatment. Masking: Double (Participant, Outcomes Assessor). ",N/A,"United States;Canada;Japan;Korea, Republic of;Canada;Japan;Korea, Republic of;United States",,,,,,,"
<br>        Inclusion Criteria:
<br>
<br>          -  Men and women, age 22 years and older
<br>
<br>          -  Subjects who are able and willing to give informed consent and able to attend all
<br>             study visits
<br>
<br>          -  Subjects with a diagnosis of Essential Tremor as confirmed from clinical history and
<br>             examination by a neurologist or neurosurgeon specialized in movement disorder
<br>
<br>          -  Subject exhibits a significant disability from their ET despite medical treatment
<br>
<br>          -  Subjects should be on a stable dose of all ET medications for 30 days prior to study
<br>             entry
<br>
<br>          -  Subject is able to communicate sensations during the ExAblate Transcranial procedure
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  Subjects with unstable cardiac status
<br>
<br>          -  Severe hypertension
<br>
<br>          -  Subjects with standard contraindications for MR imaging such as non-MRI compatible
<br>             implanted metallic devices including cardiac pacemakers, size limitations, etc.
<br>
<br>          -  Known intolerance or allergies to the MRI contrast agent including advanced kidney
<br>             disease or severely impaired renal function
<br>
<br>          -  Significant claustrophobia that cannot be managed with mild medication
<br>
<br>          -  Current medical condition resulting in abnormal bleeding and/or coagulopathy
<br>
<br>          -  Receiving anticoagulant (e.g. warfarin) or antiplatelet (e.g. aspirin) therapy within
<br>             one week of focused ultrasound procedure or drugs known to increase risk or hemorrhage
<br>
<br>          -  History of intracranial hemorrhage
<br>
<br>          -  History of multiple strokes, or a stroke within past 6 months
<br>
<br>          -  Subjects who are not able or willing to tolerate the required prolonged stationary
<br>             supine position during treatment
<br>
<br>          -  Are participating or have participated in another clinical trial in the last 30 days
<br>
<br>          -  Subjects unable to communicate with the investigator and staff
<br>
<br>          -  Subjects with a history of seizures within the past year
<br>
<br>          -  Subjects with brain tumors
<br>      ",,"Essential Tremor","Device: Transcranial ExAblate;Device: Sham Transcranial ExAblate","Primary Efficacy Outcome;Severity of Device and Procedure related complications","Clinical Rating Scale for Tremor Part C Score",,,,Yes,False,"          ",
JPRN-UMIN000009613,"17 October 2023","A feasibility Study to Evaluate Safety and Initial Effectiveness of ExAblate Transcranial MR Guided Focused Ultrasound for Unilateral Thalamotomy in the Treatment of Essential Tremor","A feasibility Study to Evaluate Safety and Initial Effectiveness of ExAblate Transcranial MR Guided Focused Ultrasound for Unilateral Thalamotomy in the Treatment of Essential Tremor - Treatment of essential tremor with focused ultrasound                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",,"Tokyo Women&#39;s Medical University  Shin-yurigaoka general hospital",27/12/2012,"  20121227","03/03/2024 20:40:04",JPRN,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000011276,"Not Recruiting",No,22years-old,"Not applicable","Male and Female",15/01/2013,10,Interventional,"Single arm Non-randomized","Not selected",Japan,,"Takaomi Taira","8-1 Kawada, Shinjuku, Tokyo 1628666, Japan",ttaira@nij.twmu.ac.jp,0333538111,"Tokyo Women&#39;s Medical University Department of Neurosurgery","Inclusion criteria: ","Exclusion criteria: not suitable for surgical intervention due to bleeding tendency etc  previous intracranial operation","essential tremor","Focused untrasound","tremor improvement and evaluation of advers effect 3 months after treatment",,,15/03/2014,,Yes,False,"          ",
NCT01772693,"12 December 2020","ExAblate Transcranial MR Guided Focused Ultrasound for the Treatment of Parkinson's Disease","A Feasibility Study to Evaluate Safety and Initial Effectiveness of ExAblate Transcranial MR Guided Focused Ultrasound for Unilateral Thalamotomy in the Treatment of Medication-Refractory Tremor Dominant Idiopathic Parkinson's Disease.",,InSightec,28/11/2012,"  20121128","03/03/2024 20:40:04",ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT01772693,"Not recruiting",No,"30 Years",N/A,All,01/09/2012,27,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Double (Participant, Outcomes Assessor). ",N/A,"United States"," ","Jeff Elias, M.D.",,,,"University of Virginia","
<br>        Inclusion Criteria:
<br>
<br>          -  Men and women, age 30 years and older
<br>
<br>          -  Subjects who are able and willing to give informed consent and able to attend all
<br>             study visits
<br>
<br>          -  Subjects with a diagnosis of idiopathic PD as confirmed from clinical history and
<br>             examination by a movement disorder neurologist at the site
<br>
<br>          -  Subject demonstrates a severe resting tremor or postural/action as measured by UPDRS
<br>
<br>          -  Subject exhibits a significant disability from their PD tremor despite medical
<br>             treatment
<br>
<br>          -  Subjects should be on a stable dose of all PD medications for 30 days prior to study
<br>             entry
<br>
<br>          -  Subject is able to communicate sensations during the ExAblate Transcranial procedure
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  Subjects with unstable cardiac status
<br>
<br>          -  Subjects exhibiting any behavior(s) consistent with ethanol or substance abuse
<br>
<br>          -  Severe hypertension
<br>
<br>          -  Subjects with standard contraindications for MR imaging such as non-MRI compatible
<br>             implanted metallic devices including cardiac pacemakers, size limitations, etc.
<br>
<br>          -  Known intolerance or allergies to the MRI contrast agent including advanced kidney
<br>             disease or severely impaired renal function
<br>
<br>          -  Significant claustrophobia that cannot be managed with mild medication
<br>
<br>          -  Current medical condition resulting in abnormal bleeding and/or coagulopathy
<br>
<br>          -  Receiving anticoagulant (e.g. warfarin) or antiplatelet (e.g. aspirin) therapy within
<br>             one week of focused ultrasound procedure or drugs known to increase risk or hemorrhage
<br>
<br>          -  History of intracranial hemorrhage
<br>
<br>          -  History of multiple strokes, or a stroke within past 6 months
<br>
<br>          -  Subjects who are not able or willing to tolerate the required prolonged stationary
<br>             supine position during treatment
<br>
<br>          -  Are participating or have participated in another clinical trial in the last 30 days
<br>
<br>          -  Subjects unable to communicate with the investigator and staff
<br>
<br>          -  Subjects with a history of seizures within the past year
<br>
<br>          -  Subjects with brain tumors
<br>
<br>          -  Subjects with intracranial aneurysms requiring treatment or arterial venous
<br>             malformations (AVMs) requiring treatment
<br>
<br>          -  Subjects who have had deep brain stimulation or a prior stereotactic ablation of the
<br>             basal ganglia
<br>      ",,"Parkinson's Disease","Device: ExAblate Transcranial MRgFUS;Device: Sham ExAblate Transcranial MRgFUS","Number of Adverse Events","Tremor Motor Score Percent Change From Baseline.;Tremor Motor Scores - Clinical Rating Scale for Tremor - Treated Side Upper Extremity Parts A & B.;Functional Disabilities - Clinical Rating Scale for Tremor Part C - Functional Disabilities",09/10/2020,,https://clinicaltrials.gov/ct2/show/results/NCT01772693,No,False,"          ",Yes
NCT01304758,"19 February 2015","ExAblate Transcranial MR Guided Focused Ultrasound in the Treatment of Essential Tremor","A Feasibility Study to Evaluate Safety and Initial Effectiveness of ExAblate Transcranial MR Guided Focused Ultrasound for Unilateral Thalamotomy in the Treatment of Essential Tremor",,InSightec,11/02/2011,"  20110211","03/03/2024 20:40:04",ClinicalTrials.gov,http://clinicaltrials.gov/show/NCT01304758,"Not recruiting",No,"18 Years","80 Years",Both,01/01/2011,15,Interventional,"Allocation: Non-Randomized, Endpoint Classification: Safety/Efficacy Study, Intervention Model: Single Group Assignment, Masking: Open Label, Primary Purpose: Treatment","Phase 1","United States",,,,,,,"
<br>        Inclusion Criteria:
<br>
<br>          1. Men and women, between 18 and 80 years, inclusive
<br>
<br>          2. Patients who are able and willing to give consent and able to attend all study visits
<br>
<br>          3. A diagnosis of  ET  as confirmed from clinical history and examination by a movement
<br>             disorder neurologist
<br>
<br>          4. Tremor refractory to adequate trials of at least two medications, one of which should
<br>             be either propranolol or primidone.  An adequate medication trial is defined as a
<br>             therapeutic dose of each medication or the development of side effects as the
<br>             medication dose is titrated.
<br>
<br>          5. Vim nucleus of thalamus can be target by the ExAblate device.  The Vim/ region of the
<br>             thalamus must be apparent on MRI such that targeting can be performed with either
<br>             direct visualization or by measurement from a line connecting the anterior and
<br>             posterior commissures of the brain.
<br>
<br>          6. Able to communicate sensations during the ExAblate MRgFUS treatment
<br>
<br>          7. Postural or intention tremor severity score of greater than or equal to 2 in the
<br>             dominant hand/arm as measured by the CRST rating scale.
<br>
<br>          8. Stable doses of all medications for 30 days prior to study entry and for the duration
<br>             of the study.
<br>
<br>          9. May have bilateral appendicular tremor
<br>
<br>         10. Significant disability due to essential tremor despite medical treatment CRST score
<br>             of 2 or above in any one of the items 16-23 from the Disability subsection of the
<br>             CRST: [speaking, feeding other than liquids, bringing liquids to mouth, hygiene,
<br>             dressing, writing, working, and social activities])
<br>
<br>         11. Inclusion and exclusion criteria have been agreed upon by two members of the medical
<br>             team.
<br>
<br>        Exclusion Criteria:
<br>
<br>          1. Patients with unstable cardiac status including:
<br>
<br>             Unstable angina pectoris on medication Patients with documented myocardial infarction
<br>             within six months of protocol entry Congestive heart failure requiring medication
<br>             (other than diuretic) Patients on anti-arrhythmic drugs
<br>
<br>          2. Patients exhibiting any behavior(s) consistent with ethanol or substance abuse as
<br>             defined by the criteria outlined in the DSM-IV as manifested by one (or more) of the
<br>             following occurring within a 12 month period: Recurrent substance use resulting in a
<br>             failure to fulfill major role obligations at work, school, or home (such as repeated
<br>             absences or poor work performance related to substance use; substance-related
<br>             absences, suspensions, or expulsions from school; or neglect of children or
<br>             household).
<br>
<br>             Recurrent substance use in situations in which it is physically hazardous (such as
<br>             driving an automobile or operating a machine when impaired by substance use)
<br>             Recurrent substance-related legal problems (such as arrests for substance related
<br>             disorderly conduct) Continued substance use despite having persistent or recurrent
<br>             social or interpersonal problems caused or exacerbated by the effects of the
<br>             substance (for example, arguments with spouse about consequences of intoxication and
<br>             physical fights).
<br>
<br>          3. Severe hypertension (diastolic BP > 100 on medication)
<br>
<br>          4. Patients with standard contraindications for MR imaging such as non-MRI compatible
<br>             implanted metallic devices including cardiac pacemakers, size limitations, etc.
<br>
<br>          5. Known intolerance or allergies to the MRI contrast agent (e.g. Gadolinium or
<br>             Magnevist) including advanced kidney disease
<br>
<br>          6. Severely impaired renal function (estimated glomerular filtration rate <
<br>             45ml/min/1.73 m2) or receiving dialysis
<br>
<br>          7. History of abnormal bleeding and/or coagulopathy
<br>
<br>          8. Receiving anticoagulant (e.g. warfarin) or antiplatelet (e.g. aspirin) therapy within
<br>             one week of focused ultrasound procedure or drugs known to increase risk or
<br>             hemorrhage (e.g. Avastin) within one month of focused ultrasound procedure
<br>
<br>          9. Active or suspected acute or chronic uncontrolled infection
<br>
<br>         10. History of intracranial hemorrhage
<br>
<br>         11. Cerebrovascular disease (multiple CVA or CVA within 6 months)
<br>
<br>         12. Individuals who are not able or willing to tolerate the required prolonged stationary
<br>             supine position during treatment (can be up to 4 hrs of total table time.)
<br>
<br>         13. Symptoms and signs of increased intracranial pressure (e.g. headache, nausea,
<br>             vomiting, lethargy, and papilledema)
<br>
<br>         14. Are participating or have participated in another clinical trial in the last 30 days
<br>
<br>         15. Patients unable to communicate with the investigator and staff.
<br>
<br>         16. Presence of any other neurodegenerative disease like parkinson-plus syndromes
<br>             suspected on neurological examination.  These include: multisystem atrophy,
<br>             progressive supranuclear palsy, dementia with Lewy bodies, and Alzheimer's disease.
<br>
<br>         17. Anyone suspected to have the diagnosis of idiopathic Parkinson's disease.  This
<br>             includes excluding anyone with the  presence of parkinsonian features including
<br>             bradykinesia rigidity, or postural instability.  Subjects who exhibit only mild
<br>             resting tremor but no other symptoms or signs of PD may be included.
<br>
<br>         18. Presence of significant cognitive impairment as determined with a score less than or
<br>             equal to 24 on the Mini Mental Status Examination (MMSE)
<br>
<br>         19. History of immunocompromise, including patient who is HIV positive
<br>
<br>         20. Known life-threatening systemic disease
<br>
<br>         21. Patients with a history of seizures within the past year
<br>
<br>         22. Patients with current or a prior history of any psychiatric illness will be excluded.
<br>              Any presence or history of psychosis will be excluded. Patients with mood disorders
<br>             including depression will be excluded.  For the purpose of this study, we consider a
<br>             significant mood disorder to include any patient who has: been under the care of a
<br>             psychiatrist for over 3 months taken antidepressant medications for greater than 6
<br>             months has participated in cognitive-behavioral therapy been hospitalized for the
<br>             treatment of a psychiatric illness received transcranial magnetic stimulation
<br>             received electroconvulsive therapy
<br>
<br>         23. Patients with risk factors for intraoperative or postoperative bleeding (platelet
<br>             count less than 100,000 per cubic millimeter, PT > 14, PTT > 36 or INR > 1.3) or a
<br>             documented coagulopathy
<br>
<br>         24. Patients with brain tumors
<br>
<br>         25. Any illness that in the investigator's opinion preclude participation in this study.
<br>
<br>         26. Pregnancy or lactation.
<br>
<br>         27. Legal incapacity or limited legal capacity.
<br>      ",,"Essential Tremor","Device: ExAblate Transcranial MRgFUS System","Device or procedure related Adverse Events reported","Tremor rating scales: the Clinical Rating Scale for Tremors",,,,No,False,"          ",
